grid_id,center_lat,center_lon,min_lat,max_lat,min_lon,max_lon
53,40.59069459459459,-73.95265379245973,40.57718108108107,40.6042081081081,-73.97048003996208,-73.93482754495734
54,40.59069459459459,-73.91700129745497,40.57718108108107,40.6042081081081,-73.93482754495734,-73.8991750499526
55,40.59069459459459,-73.88134880245025,40.57718108108107,40.6042081081081,-73.8991750499526,-73.86352255494786
56,40.59069459459459,-73.8456963074455,40.57718108108107,40.6042081081081,-73.86352255494786,-73.82787005994312
57,40.59069459459459,-73.81004381244077,40.57718108108107,40.6042081081081,-73.82787005994312,-73.79221756493838
58,40.59069459459459,-73.77439131743601,40.57718108108107,40.6042081081081,-73.79221756493838,-73.75656506993364
59,40.59069459459459,-73.73873882243127,40.57718108108107,40.6042081081081,-73.75656506993364,-73.7209125749289
60,40.617721621621605,-74.23787375249763,40.6042081081081,40.63123513513512,-74.2557,-74.22004750499526
61,40.617721621621605,-74.20222125749291,40.6042081081081,40.63123513513512,-74.22004750499526,-74.18439500999052
62,40.617721621621605,-74.16656876248815,40.6042081081081,40.63123513513512,-74.18439500999052,-74.14874251498578
63,40.617721621621605,-74.13091626748343,40.6042081081081,40.63123513513512,-74.14874251498578,-74.11309001998104
64,40.617721621621605,-74.09526377247867,40.6042081081081,40.63123513513512,-74.11309001998104,-74.0774375249763
65,40.617721621621605,-74.05961127747393,40.6042081081081,40.63123513513512,-74.0774375249763,-74.04178502997156
66,40.617721621621605,-74.0239587824692,40.6042081081081,40.63123513513512,-74.04178502997156,-74.00613253496682
67,40.617721621621605,-73.98830628746447,40.6042081081081,40.63123513513512,-74.00613253496682,-73.97048003996208
68,40.617721621621605,-73.95265379245973,40.6042081081081,40.63123513513512,-73.97048003996208,-73.93482754495734
69,40.617721621621605,-73.91700129745497,40.6042081081081,40.63123513513512,-73.93482754495734,-73.8991750499526
70,40.617721621621605,-73.88134880245025,40.6042081081081,40.63123513513512,-73.8991750499526,-73.86352255494786
71,40.617721621621605,-73.8456963074455,40.6042081081081,40.63123513513512,-73.86352255494786,-73.82787005994312
72,40.617721621621605,-73.81004381244077,40.6042081081081,40.63123513513512,-73.82787005994312,-73.79221756493838
73,40.617721621621605,-73.77439131743601,40.6042081081081,40.63123513513512,-73.79221756493838,-73.75656506993364
74,40.617721621621605,-73.73873882243127,40.6042081081081,40.63123513513512,-73.75656506993364,-73.7209125749289
75,40.64474864864864,-74.23787375249763,40.63123513513512,40.658262162162146,-74.2557,-74.22004750499526
76,40.64474864864864,-74.20222125749291,40.63123513513512,40.658262162162146,-74.22004750499526,-74.18439500999052
77,40.64474864864864,-74.16656876248815,40.63123513513512,40.658262162162146,-74.18439500999052,-74.14874251498578
78,40.64474864864864,-74.13091626748343,40.63123513513512,40.658262162162146,-74.14874251498578,-74.11309001998104
79,40.64474864864864,-74.09526377247867,40.63123513513512,40.658262162162146,-74.11309001998104,-74.0774375249763
80,40.64474864864864,-74.05961127747393,40.63123513513512,40.658262162162146,-74.0774375249763,-74.04178502997156
81,40.64474864864864,-74.0239587824692,40.63123513513512,40.658262162162146,-74.04178502997156,-74.00613253496682
82,40.64474864864864,-73.98830628746447,40.63123513513512,40.658262162162146,-74.00613253496682,-73.97048003996208
83,40.64474864864864,-73.95265379245973,40.63123513513512,40.658262162162146,-73.97048003996208,-73.93482754495734
84,40.64474864864864,-73.91700129745497,40.63123513513512,40.658262162162146,-73.93482754495734,-73.8991750499526
85,40.64474864864864,-73.88134880245025,40.63123513513512,40.658262162162146,-73.8991750499526,-73.86352255494786
86,40.64474864864864,-73.8456963074455,40.63123513513512,40.658262162162146,-73.86352255494786,-73.82787005994312
87,40.64474864864864,-73.81004381244077,40.63123513513512,40.658262162162146,-73.82787005994312,-73.79221756493838
88,40.64474864864864,-73.77439131743601,40.63123513513512,40.658262162162146,-73.79221756493838,-73.75656506993364
89,40.64474864864864,-73.73873882243127,40.63123513513512,40.658262162162146,-73.75656506993364,-73.7209125749289
90,40.67177567567566,-74.23787375249763,40.658262162162146,40.68528918918917,-74.2557,-74.22004750499526
91,40.67177567567566,-74.20222125749291,40.658262162162146,40.68528918918917,-74.22004750499526,-74.18439500999052
92,40.67177567567566,-74.16656876248815,40.658262162162146,40.68528918918917,-74.18439500999052,-74.14874251498578
93,40.67177567567566,-74.13091626748343,40.658262162162146,40.68528918918917,-74.14874251498578,-74.11309001998104
94,40.67177567567566,-74.09526377247867,40.658262162162146,40.68528918918917,-74.11309001998104,-74.0774375249763
95,40.67177567567566,-74.05961127747393,40.658262162162146,40.68528918918917,-74.0774375249763,-74.04178502997156
96,40.67177567567566,-74.0239587824692,40.658262162162146,40.68528918918917,-74.04178502997156,-74.00613253496682
97,40.67177567567566,-73.98830628746447,40.658262162162146,40.68528918918917,-74.00613253496682,-73.97048003996208
98,40.67177567567566,-73.95265379245973,40.658262162162146,40.68528918918917,-73.97048003996208,-73.93482754495734
99,40.67177567567566,-73.91700129745497,40.658262162162146,40.68528918918917,-73.93482754495734,-73.8991750499526
100,40.67177567567566,-73.88134880245025,40.658262162162146,40.68528918918917,-73.8991750499526,-73.86352255494786
101,40.67177567567566,-73.8456963074455,40.658262162162146,40.68528918918917,-73.86352255494786,-73.82787005994312
102,40.67177567567566,-73.81004381244077,40.658262162162146,40.68528918918917,-73.82787005994312,-73.79221756493838
103,40.67177567567566,-73.77439131743601,40.658262162162146,40.68528918918917,-73.79221756493838,-73.75656506993364
104,40.67177567567566,-73.73873882243127,40.658262162162146,40.68528918918917,-73.75656506993364,-73.7209125749289
105,40.69880270270268,-74.23787375249763,40.68528918918917,40.712316216216195,-74.2557,-74.22004750499526
106,40.69880270270268,-74.20222125749291,40.68528918918917,40.712316216216195,-74.22004750499526,-74.18439500999052
107,40.69880270270268,-74.16656876248815,40.68528918918917,40.712316216216195,-74.18439500999052,-74.14874251498578
108,40.69880270270268,-74.13091626748343,40.68528918918917,40.712316216216195,-74.14874251498578,-74.11309001998104
109,40.69880270270268,-74.09526377247867,40.68528918918917,40.712316216216195,-74.11309001998104,-74.0774375249763
110,40.69880270270268,-74.05961127747393,40.68528918918917,40.712316216216195,-74.0774375249763,-74.04178502997156
111,40.69880270270268,-74.0239587824692,40.68528918918917,40.712316216216195,-74.04178502997156,-74.00613253496682
112,40.69880270270268,-73.98830628746447,40.68528918918917,40.712316216216195,-74.00613253496682,-73.97048003996208
113,40.69880270270268,-73.95265379245973,40.68528918918917,40.712316216216195,-73.97048003996208,-73.93482754495734
114,40.69880270270268,-73.91700129745497,40.68528918918917,40.712316216216195,-73.93482754495734,-73.8991750499526
115,40.69880270270268,-73.88134880245025,40.68528918918917,40.712316216216195,-73.8991750499526,-73.86352255494786
116,40.69880270270268,-73.8456963074455,40.68528918918917,40.712316216216195,-73.86352255494786,-73.82787005994312
117,40.69880270270268,-73.81004381244077,40.68528918918917,40.712316216216195,-73.82787005994312,-73.79221756493838
118,40.69880270270268,-73.77439131743601,40.68528918918917,40.712316216216195,-73.79221756493838,-73.75656506993364
119,40.69880270270268,-73.73873882243127,40.68528918918917,40.712316216216195,-73.75656506993364,-73.7209125749289
120,40.7258297297297,-74.23787375249763,40.712316216216195,40.73934324324322,-74.2557,-74.22004750499526
121,40.7258297297297,-74.20222125749291,40.712316216216195,40.73934324324322,-74.22004750499526,-74.18439500999052
122,40.7258297297297,-74.16656876248815,40.712316216216195,40.73934324324322,-74.18439500999052,-74.14874251498578
123,40.7258297297297,-74.13091626748343,40.712316216216195,40.73934324324322,-74.14874251498578,-74.11309001998104
124,40.7258297297297,-74.09526377247867,40.712316216216195,40.73934324324322,-74.11309001998104,-74.0774375249763
125,40.7258297297297,-74.05961127747393,40.712316216216195,40.73934324324322,-74.0774375249763,-74.04178502997156
126,40.7258297297297,-74.0239587824692,40.712316216216195,40.73934324324322,-74.04178502997156,-74.00613253496682
127,40.7258297297297,-73.98830628746447,40.712316216216195,40.73934324324322,-74.00613253496682,-73.97048003996208
128,40.7258297297297,-73.95265379245973,40.712316216216195,40.73934324324322,-73.97048003996208,-73.93482754495734
129,40.7258297297297,-73.91700129745497,40.712316216216195,40.73934324324322,-73.93482754495734,-73.8991750499526
130,40.7258297297297,-73.88134880245025,40.712316216216195,40.73934324324322,-73.8991750499526,-73.86352255494786
131,40.7258297297297,-73.8456963074455,40.712316216216195,40.73934324324322,-73.86352255494786,-73.82787005994312
132,40.7258297297297,-73.81004381244077,40.712316216216195,40.73934324324322,-73.82787005994312,-73.79221756493838
133,40.7258297297297,-73.77439131743601,40.712316216216195,40.73934324324322,-73.79221756493838,-73.75656506993364
134,40.7258297297297,-73.73873882243127,40.712316216216195,40.73934324324322,-73.75656506993364,-73.7209125749289
135,40.75285675675673,-74.23787375249763,40.73934324324322,40.766370270270244,-74.2557,-74.22004750499526
136,40.75285675675673,-74.20222125749291,40.73934324324322,40.766370270270244,-74.22004750499526,-74.18439500999052
137,40.75285675675673,-74.16656876248815,40.73934324324322,40.766370270270244,-74.18439500999052,-74.14874251498578
138,40.75285675675673,-74.13091626748343,40.73934324324322,40.766370270270244,-74.14874251498578,-74.11309001998104
139,40.75285675675673,-74.09526377247867,40.73934324324322,40.766370270270244,-74.11309001998104,-74.0774375249763
140,40.75285675675673,-74.05961127747393,40.73934324324322,40.766370270270244,-74.0774375249763,-74.04178502997156
141,40.75285675675673,-74.0239587824692,40.73934324324322,40.766370270270244,-74.04178502997156,-74.00613253496682
142,40.75285675675673,-73.98830628746447,40.73934324324322,40.766370270270244,-74.00613253496682,-73.97048003996208
143,40.75285675675673,-73.95265379245973,40.73934324324322,40.766370270270244,-73.97048003996208,-73.93482754495734
144,40.75285675675673,-73.91700129745497,40.73934324324322,40.766370270270244,-73.93482754495734,-73.8991750499526
145,40.75285675675673,-73.88134880245025,40.73934324324322,40.766370270270244,-73.8991750499526,-73.86352255494786
146,40.75285675675673,-73.8456963074455,40.73934324324322,40.766370270270244,-73.86352255494786,-73.82787005994312
147,40.75285675675673,-73.81004381244077,40.73934324324322,40.766370270270244,-73.82787005994312,-73.79221756493838
148,40.75285675675673,-73.77439131743601,40.73934324324322,40.766370270270244,-73.79221756493838,-73.75656506993364
149,40.75285675675673,-73.73873882243127,40.73934324324322,40.766370270270244,-73.75656506993364,-73.7209125749289
150,40.77988378378376,-74.23787375249763,40.766370270270244,40.79339729729727,-74.2557,-74.22004750499526
151,40.77988378378376,-74.20222125749291,40.766370270270244,40.79339729729727,-74.22004750499526,-74.18439500999052
152,40.77988378378376,-74.16656876248815,40.766370270270244,40.79339729729727,-74.18439500999052,-74.14874251498578
153,40.77988378378376,-74.13091626748343,40.766370270270244,40.79339729729727,-74.14874251498578,-74.11309001998104
154,40.77988378378376,-74.09526377247867,40.766370270270244,40.79339729729727,-74.11309001998104,-74.0774375249763
155,40.77988378378376,-74.05961127747393,40.766370270270244,40.79339729729727,-74.0774375249763,-74.04178502997156
156,40.77988378378376,-74.0239587824692,40.766370270270244,40.79339729729727,-74.04178502997156,-74.00613253496682
157,40.77988378378376,-73.98830628746447,40.766370270270244,40.79339729729727,-74.00613253496682,-73.97048003996208
158,40.77988378378376,-73.95265379245973,40.766370270270244,40.79339729729727,-73.97048003996208,-73.93482754495734
159,40.77988378378376,-73.91700129745497,40.766370270270244,40.79339729729727,-73.93482754495734,-73.8991750499526
160,40.77988378378376,-73.88134880245025,40.766370270270244,40.79339729729727,-73.8991750499526,-73.86352255494786
161,40.77988378378376,-73.8456963074455,40.766370270270244,40.79339729729727,-73.86352255494786,-73.82787005994312
162,40.77988378378376,-73.81004381244077,40.766370270270244,40.79339729729727,-73.82787005994312,-73.79221756493838
163,40.77988378378376,-73.77439131743601,40.766370270270244,40.79339729729727,-73.79221756493838,-73.75656506993364
164,40.77988378378376,-73.73873882243127,40.766370270270244,40.79339729729727,-73.75656506993364,-73.7209125749289
165,40.806910810810784,-74.23787375249763,40.79339729729727,40.82042432432429,-74.2557,-74.22004750499526
166,40.806910810810784,-74.20222125749291,40.79339729729727,40.82042432432429,-74.22004750499526,-74.18439500999052
167,40.806910810810784,-74.16656876248815,40.79339729729727,40.82042432432429,-74.18439500999052,-74.14874251498578
168,40.806910810810784,-74.13091626748343,40.79339729729727,40.82042432432429,-74.14874251498578,-74.11309001998104
169,40.806910810810784,-74.09526377247867,40.79339729729727,40.82042432432429,-74.11309001998104,-74.0774375249763
170,40.806910810810784,-74.05961127747393,40.79339729729727,40.82042432432429,-74.0774375249763,-74.04178502997156
171,40.806910810810784,-74.0239587824692,40.79339729729727,40.82042432432429,-74.04178502997156,-74.00613253496682
172,40.806910810810784,-73.98830628746447,40.79339729729727,40.82042432432429,-74.00613253496682,-73.97048003996208
173,40.806910810810784,-73.95265379245973,40.79339729729727,40.82042432432429,-73.97048003996208,-73.93482754495734
174,40.806910810810784,-73.91700129745497,40.79339729729727,40.82042432432429,-73.93482754495734,-73.8991750499526
175,40.806910810810784,-73.88134880245025,40.79339729729727,40.82042432432429,-73.8991750499526,-73.86352255494786
176,40.806910810810784,-73.8456963074455,40.79339729729727,40.82042432432429,-73.86352255494786,-73.82787005994312
177,40.806910810810784,-73.81004381244077,40.79339729729727,40.82042432432429,-73.82787005994312,-73.79221756493838
178,40.806910810810784,-73.77439131743601,40.79339729729727,40.82042432432429,-73.79221756493838,-73.75656506993364
179,40.806910810810784,-73.73873882243127,40.79339729729727,40.82042432432429,-73.75656506993364,-73.7209125749289
180,40.8339378378378,-74.23787375249763,40.82042432432429,40.84745135135132,-74.2557,-74.22004750499526
181,40.8339378378378,-74.20222125749291,40.82042432432429,40.84745135135132,-74.22004750499526,-74.18439500999052
182,40.8339378378378,-74.16656876248815,40.82042432432429,40.84745135135132,-74.18439500999052,-74.14874251498578
183,40.8339378378378,-74.13091626748343,40.82042432432429,40.84745135135132,-74.14874251498578,-74.11309001998104
184,40.8339378378378,-74.09526377247867,40.82042432432429,40.84745135135132,-74.11309001998104,-74.0774375249763
185,40.8339378378378,-74.05961127747393,40.82042432432429,40.84745135135132,-74.0774375249763,-74.04178502997156
186,40.8339378378378,-74.0239587824692,40.82042432432429,40.84745135135132,-74.04178502997156,-74.00613253496682
187,40.8339378378378,-73.98830628746447,40.82042432432429,40.84745135135132,-74.00613253496682,-73.97048003996208
188,40.8339378378378,-73.95265379245973,40.82042432432429,40.84745135135132,-73.97048003996208,-73.93482754495734
189,40.8339378378378,-73.91700129745497,40.82042432432429,40.84745135135132,-73.93482754495734,-73.8991750499526
190,40.8339378378378,-73.88134880245025,40.82042432432429,40.84745135135132,-73.8991750499526,-73.86352255494786
191,40.8339378378378,-73.8456963074455,40.82042432432429,40.84745135135132,-73.86352255494786,-73.82787005994312
192,40.8339378378378,-73.81004381244077,40.82042432432429,40.84745135135132,-73.82787005994312,-73.79221756493838
193,40.8339378378378,-73.77439131743601,40.82042432432429,40.84745135135132,-73.79221756493838,-73.75656506993364
194,40.8339378378378,-73.73873882243127,40.82042432432429,40.84745135135132,-73.75656506993364,-73.7209125749289
195,40.860964864864826,-74.23787375249763,40.84745135135132,40.87447837837834,-74.2557,-74.22004750499526
196,40.860964864864826,-74.20222125749291,40.84745135135132,40.87447837837834,-74.22004750499526,-74.18439500999052
197,40.860964864864826,-74.16656876248815,40.84745135135132,40.87447837837834,-74.18439500999052,-74.14874251498578
198,40.860964864864826,-74.13091626748343,40.84745135135132,40.87447837837834,-74.14874251498578,-74.11309001998104
199,40.860964864864826,-74.09526377247867,40.84745135135132,40.87447837837834,-74.11309001998104,-74.0774375249763
200,40.860964864864826,-74.05961127747393,40.84745135135132,40.87447837837834,-74.0774375249763,-74.04178502997156
201,40.860964864864826,-74.0239587824692,40.84745135135132,40.87447837837834,-74.04178502997156,-74.00613253496682
202,40.860964864864826,-73.98830628746447,40.84745135135132,40.87447837837834,-74.00613253496682,-73.97048003996208
203,40.860964864864826,-73.95265379245973,40.84745135135132,40.87447837837834,-73.97048003996208,-73.93482754495734
204,40.860964864864826,-73.91700129745497,40.84745135135132,40.87447837837834,-73.93482754495734,-73.8991750499526
205,40.860964864864826,-73.88134880245025,40.84745135135132,40.87447837837834,-73.8991750499526,-73.86352255494786
206,40.860964864864826,-73.8456963074455,40.84745135135132,40.87447837837834,-73.86352255494786,-73.82787005994312
207,40.860964864864826,-73.81004381244077,40.84745135135132,40.87447837837834,-73.82787005994312,-73.79221756493838
208,40.860964864864826,-73.77439131743601,40.84745135135132,40.87447837837834,-73.79221756493838,-73.75656506993364
209,40.860964864864826,-73.73873882243127,40.84745135135132,40.87447837837834,-73.75656506993364,-73.7209125749289
210,40.88799189189186,-74.23787375249763,40.87447837837834,40.901505405405366,-74.2557,-74.22004750499526
211,40.88799189189186,-74.20222125749291,40.87447837837834,40.901505405405366,-74.22004750499526,-74.18439500999052
212,40.88799189189186,-74.16656876248815,40.87447837837834,40.901505405405366,-74.18439500999052,-74.14874251498578
213,40.88799189189186,-74.13091626748343,40.87447837837834,40.901505405405366,-74.14874251498578,-74.11309001998104
214,40.88799189189186,-74.09526377247867,40.87447837837834,40.901505405405366,-74.11309001998104,-74.0774375249763
215,40.88799189189186,-74.05961127747393,40.87447837837834,40.901505405405366,-74.0774375249763,-74.04178502997156
216,40.88799189189186,-74.0239587824692,40.87447837837834,40.901505405405366,-74.04178502997156,-74.00613253496682
217,40.88799189189186,-73.98830628746447,40.87447837837834,40.901505405405366,-74.00613253496682,-73.97048003996208
218,40.88799189189186,-73.95265379245973,40.87447837837834,40.901505405405366,-73.97048003996208,-73.93482754495734
219,40.88799189189186,-73.91700129745497,40.87447837837834,40.901505405405366,-73.93482754495734,-73.8991750499526
220,40.88799189189186,-73.88134880245025,40.87447837837834,40.901505405405366,-73.8991750499526,-73.86352255494786
221,40.88799189189186,-73.8456963074455,40.87447837837834,40.901505405405366,-73.86352255494786,-73.82787005994312
222,40.88799189189186,-73.81004381244077,40.87447837837834,40.901505405405366,-73.82787005994312,-73.79221756493838
223,40.88799189189186,-73.77439131743601,40.87447837837834,40.901505405405366,-73.79221756493838,-73.75656506993364
224,40.88799189189186,-73.73873882243127,40.87447837837834,40.901505405405366,-73.75656506993364,-73.7209125749289
